epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,23.1047,0,84.1309,0,0,0,0,0,0,52.9531,0,0.000661905,0.000661905,0.000661905
2,44.8319,0,37.9902,0,0,0,0,0,0,23,0,0.00131542,0.00131542,0.00131542
3,65.8816,0,9.07825,0,0,0,0,0,0,0.23324,0,0.00195573,0.00195573,0.00195573
